chr,start,end,gene_id,gene_type,gene_name
1,24683489,24743424,ENSG00000001460.12,protein_coding,C1orf201
1,24742284,24799466,ENSG00000001461.11,protein_coding,NIPAL3
1,24829387,24863506,ENSG00000117602.6,protein_coding,RCAN3
1,24863138,24865371,ENSG00000231779.1,lincRNA,RP4-594I10.2
1,24882602,24935819,ENSG00000184454.6,protein_coding,C1orf130
1,24958207,24999758,ENSG00000133226.10,protein_coding,SRRM1
1,25071848,25170815,ENSG00000169504.9,protein_coding,CLIC4
1,25226002,25291612,ENSG00000020633.13,protein_coding,RUNX3
1,25294914,25297356,ENSG00000261025.1,lincRNA,RP11-84D1.2
1,25370198,25439611,ENSG00000233755.1,lincRNA,RP4-799D16.1
1,25549170,25558993,ENSG00000117614.5,protein_coding,SYF2
1,25568728,25664704,ENSG00000117616.12,protein_coding,C1orf63
1,25598884,25656936,ENSG00000187010.13,protein_coding,RHD
1,25664408,25688852,ENSG00000183726.6,protein_coding,TMEM50A
1,25688741,25756683,ENSG00000188672.10,protein_coding,RHCE
1,25757388,25826700,ENSG00000204178.5,protein_coding,TMEM57
1,25870071,25895377,ENSG00000157978.6,protein_coding,LDLRAP1
1,25907969,25916847,ENSG00000225643.1,lincRNA,RP11-70P17.1
1,25943959,26112698,ENSG00000117643.9,protein_coding,MAN1C1
1,26126667,26144713,ENSG00000162430.12,protein_coding,SEPN1
1,26137961,26150235,ENSG00000255054.3,protein_coding,RP1-317E23.6
1,26145131,26159432,ENSG00000117640.13,protein_coding,FAM54B
1,26145212,26147288,ENSG00000223474.2,protein_coding,AL020996.1
1,26158414,26185903,ENSG00000127423.6,protein_coding,C1orf135
1,26187701,26197744,ENSG00000182749.5,protein_coding,PAQR7
1,26210672,26233482,ENSG00000117632.16,protein_coding,STMN1
1,26286258,26324648,ENSG00000158006.8,protein_coding,PAFAH2
1,26346375,26362955,ENSG00000158008.5,protein_coding,EXTL1
1,26363743,26372624,ENSG00000158014.9,protein_coding,SLC30A2
1,26377795,26394927,ENSG00000158022.6,protein_coding,TRIM63
1,26437664,26452034,ENSG00000175087.5,protein_coding,PDIK1L
1,26485511,26489119,ENSG00000197245.4,protein_coding,FAM110D
1,26496362,26498551,ENSG00000142684.7,protein_coding,ZNF593
1,26503894,26516377,ENSG00000142675.11,protein_coding,CNKSR1
1,26517052,26529459,ENSG00000188782.3,protein_coding,CATSPER4
1,26560691,26605299,ENSG00000130695.8,protein_coding,CEP85
1,26605667,26608007,ENSG00000142669.8,protein_coding,SH3BGRL3
1,26607819,26644854,ENSG00000158062.13,protein_coding,UBXN11
1,26644448,26647014,ENSG00000169442.4,protein_coding,CD52
1,26648350,26680621,ENSG00000176092.8,protein_coding,AIM1L
1,26688125,26701013,ENSG00000176083.12,protein_coding,ZNF683
1,26737269,26756213,ENSG00000131914.6,protein_coding,LIN28A
1,26758773,26797785,ENSG00000117682.10,protein_coding,DHDDS
1,26798941,26802463,ENSG00000198830.6,protein_coding,HMGN2
1,26856252,26901521,ENSG00000117676.7,protein_coding,RPS6KA1
1,27022524,27108595,ENSG00000117713.13,protein_coding,ARID1A
1,27113963,27124889,ENSG00000060642.6,protein_coding,PIGV
1,27153201,27183391,ENSG00000204160.5,protein_coding,ZDHHC18
1,27189633,27190947,ENSG00000175793.9,protein_coding,SFN
1,27205773,27216788,ENSG00000142751.7,protein_coding,GPN2
1,27216979,27226962,ENSG00000198746.7,protein_coding,GPATCH3
1,27226729,27273353,ENSG00000090273.8,protein_coding,NUDC
1,27237980,27240457,ENSG00000131910.4,protein_coding,NR0B2
1,27276053,27286897,ENSG00000175707.6,protein_coding,C1orf172
1,27320198,27327147,ENSG00000253368.2,protein_coding,TRNP1
1,27331511,27339327,ENSG00000158246.7,protein_coding,FAM46B
1,27425306,27493472,ENSG00000090020.5,protein_coding,SLC9A1
1,27561007,27635110,ENSG00000142784.10,protein_coding,WDTC1
1,27648651,27662891,ENSG00000186501.8,protein_coding,TMEM222
1,27668513,27680421,ENSG00000142765.12,protein_coding,SYTL1
1,27681670,27693383,ENSG00000142733.8,protein_coding,MAP3K6
1,27695603,27701315,ENSG00000142748.8,protein_coding,FCN3
1,27705666,27709870,ENSG00000174950.6,protein_coding,CD164L2
1,27719148,27722318,ENSG00000181773.6,protein_coding,GPR3
1,27730730,27816669,ENSG00000158195.6,protein_coding,WASF2
1,27783709,27786093,ENSG00000241169.1,lincRNA,RP4-752I6.1
1,27860546,27930942,ENSG00000126705.7,protein_coding,AHDC1
1,27938575,27961788,ENSG00000000938.7,protein_coding,FGR
1,27986839,27989233,ENSG00000233975.1,lincRNA,RP11-288L9.1
1,27992572,27998729,ENSG00000126709.10,protein_coding,IFI6
1,28052490,28088475,ENSG00000009780.10,protein_coding,FAM76A
1,28099694,28150963,ENSG00000117758.8,protein_coding,STX12
1,28157289,28178187,ENSG00000117751.12,protein_coding,PPP1R8
1,28199055,28213196,ENSG00000130775.11,protein_coding,C1orf38
1,28218035,28241257,ENSG00000117748.5,protein_coding,RPA2
1,28261504,28285668,ENSG00000130768.8,protein_coding,SMPDL3B
1,28285973,28294607,ENSG00000158156.7,protein_coding,XKR8
1,28296855,28415207,ENSG00000158161.11,protein_coding,EYA3
1,28473677,28520447,ENSG00000169403.7,protein_coding,PTAFR
1,28527013,28527152,ENSG00000215902.1,protein_coding,AL353354.1
1,28527068,28559536,ENSG00000126698.5,protein_coding,DNAJC8
1,28562620,28573417,ENSG00000130770.12,protein_coding,ATPIF1
1,28586038,28609002,ENSG00000130766.4,protein_coding,SESN2
1,28655513,28662476,ENSG00000130772.9,protein_coding,MED18
1,28696114,28826881,ENSG00000204138.7,protein_coding,PHACTR4
1,28832455,28865708,ENSG00000180198.9,protein_coding,RCC1
1,28879597,28905051,ENSG00000180098.5,protein_coding,TRNAU1AP
1,28905050,28909495,ENSG00000197989.8,lincRNA,SNHG12
1,28915835,28969597,ENSG00000120656.7,protein_coding,TAF12
1,28918712,28921955,ENSG00000188060.6,protein_coding,RAB42
1,28969740,28975093,ENSG00000229388.1,lincRNA,RP11-442N24__B.1
1,28995244,29045865,ENSG00000162419.7,protein_coding,GMEB1
1,29063133,29096287,ENSG00000198492.9,protein_coding,YTHDF2
1,29138654,29190208,ENSG00000116329.5,protein_coding,OPRD1
1,29194087,29197779,ENSG00000226852.1,lincRNA,RP1-212P9.2
1,29213603,29446553,ENSG00000159023.13,protein_coding,EPB41
1,29445940,29450447,ENSG00000253304.1,protein_coding,TMEM200B
1,29471006,29473506,ENSG00000225750.1,lincRNA,RP11-242O24.3
1,29474255,29508499,ENSG00000116350.9,protein_coding,SRSF4
1,29519385,29557454,ENSG00000116353.8,protein_coding,MECR
1,29563028,29653325,ENSG00000060656.14,protein_coding,PTPRU
1,29656132,29676626,ENSG00000230523.1,lincRNA,RP3-437I16.1
1,30181698,30182394,ENSG00000228176.1,lincRNA,RP4-656G21.1
1,30486799,30510459,ENSG00000233399.1,lincRNA,RP11-111I12.1
1,30613110,30614454,ENSG00000233372.1,lincRNA,RP5-893G23.1
1,30882407,30884485,ENSG00000236335.1,lincRNA,RP4-591L5.1
1,30888672,30893955,ENSG00000231949.1,lincRNA,RP4-591L5.2
1,31184124,31196434,ENSG00000162510.5,protein_coding,MATN1
1,31205316,31230667,ENSG00000162511.6,protein_coding,LAPTM5
1,31283225,31288400,ENSG00000229607.1,lincRNA,RP5-1125N11.1
1,31297075,31306693,ENSG00000223382.1,lincRNA,RP1-65J11.1
1,31342314,31381608,ENSG00000162512.11,protein_coding,SDC3
1,31404353,31538838,ENSG00000134644.10,protein_coding,PUM1
1,31652592,31712401,ENSG00000084628.5,protein_coding,NKAIN1
1,31732417,31769662,ENSG00000060688.8,protein_coding,SNRNP40
1,31769842,31837783,ENSG00000121766.10,protein_coding,ZCCHC17
1,31838472,31849697,ENSG00000121769.3,protein_coding,FABP3
1,31882412,31907525,ENSG00000168528.7,protein_coding,SERINC2
1,31971841,31974167,ENSG00000228682.2,lincRNA,RP11-439L8.3
1,31984036,31989846,ENSG00000223907.1,lincRNA,RP11-439L8.4
1,32042116,32053288,ENSG00000142910.9,protein_coding,TINAGL1
1,32083287,32098119,ENSG00000121764.7,protein_coding,HCRTR1
1,32095463,32110497,ENSG00000162517.8,protein_coding,PEF1
1,32117848,32169920,ENSG00000084636.11,protein_coding,COL16A1
1,32192718,32230494,ENSG00000121753.8,protein_coding,BAI2
1,32256023,32281652,ENSG00000134668.7,protein_coding,SPOCD1
1,32307620,32321169,ENSG00000203620.2,lincRNA,RP11-84A19.2
1,32372022,32410457,ENSG00000184007.10,protein_coding,PTP4A2
1,32379174,32380745,ENSG00000212673.1,protein_coding,AL136115.1
1,32398621,32399576,ENSG00000228634.1,lincRNA,RP4-534N18.2
1,32479430,32526451,ENSG00000121774.11,protein_coding,KHDRBS1
1,32537632,32568467,ENSG00000121775.12,protein_coding,TMEM39B
1,32573639,32642169,ENSG00000025800.8,protein_coding,KPNA6
1,32645287,32663886,ENSG00000084652.10,protein_coding,TXLNA
1,32665987,32670988,ENSG00000160050.10,protein_coding,CCDC28B
1,32671236,32674288,ENSG00000160051.7,protein_coding,IQCC
1,32674695,32681797,ENSG00000222046.2,protein_coding,DCDC2B
1,32680073,32687972,ENSG00000160055.15,protein_coding,TMEM234
1,32687529,32697205,ENSG00000084623.7,protein_coding,EIF3I
1,32712834,32714457,ENSG00000183615.5,protein_coding,FAM167B
1,32716840,32751766,ENSG00000182866.11,protein_coding,LCK
1,32757687,32799236,ENSG00000116478.7,protein_coding,HDAC1
1,32799433,32801980,ENSG00000175130.6,protein_coding,MARCKSL1
1,32814795,32816264,ENSG00000233775.1,lincRNA,RP4-811H24.9
1,32817122,32829913,ENSG00000162526.6,protein_coding,TSSK3
1,32826871,32829879,ENSG00000225828.1,protein_coding,RP4-811H24.6
1,32830704,32860332,ENSG00000160058.13,protein_coding,BSDC1
1,32930658,33066393,ENSG00000254553.1,protein_coding,RP1-27O5.3
1,32930670,32953461,ENSG00000215897.4,protein_coding,ZBTB8B
1,33005028,33066591,ENSG00000160062.9,protein_coding,ZBTB8A
1,33065773,33116504,ENSG00000176261.10,protein_coding,ZBTB8OS
1,33116743,33146258,ENSG00000162521.12,protein_coding,RBBP4
1,33145507,33169197,ENSG00000162520.10,protein_coding,SYNC
1,33207486,33240571,ENSG00000162522.6,protein_coding,KIAA1522
1,33240840,33283754,ENSG00000134684.6,protein_coding,YARS
1,33282368,33324476,ENSG00000116497.13,protein_coding,S100PBP
1,33327869,33338083,ENSG00000160097.9,protein_coding,FNDC5
1,33351595,33364042,ENSG00000121905.5,protein_coding,HPCA
1,33360195,33367039,ENSG00000121900.12,protein_coding,TMEM54
1,33402046,33430286,ENSG00000116514.11,protein_coding,RNF19B
1,33473585,33546597,ENSG00000004455.11,protein_coding,AK2
1,33546705,33586131,ENSG00000142920.11,protein_coding,ADC
1,33611003,33647671,ENSG00000116525.7,protein_coding,TRIM62
1,33722146,33766320,ENSG00000160094.9,protein_coding,ZNF362
1,33789224,33896653,ENSG00000134686.11,protein_coding,PHC2
1,33938232,33961995,ENSG00000121903.8,protein_coding,ZSCAN20
1,33979609,34631443,ENSG00000121904.12,protein_coding,CSMD2
1,34326076,34330392,ENSG00000176256.6,protein_coding,HMGB4
1,34632484,34684732,ENSG00000142698.10,protein_coding,C1orf94
1,35178338,35325417,ENSG00000163866.7,protein_coding,C1orf212
1,35220648,35224113,ENSG00000189280.3,protein_coding,GJB5
1,35225342,35229325,ENSG00000189433.5,protein_coding,GJB4
1,35246790,35251970,ENSG00000188910.6,protein_coding,GJB3
1,35258599,35261348,ENSG00000187513.7,protein_coding,GJA4
1,35331037,35395186,ENSG00000116544.6,protein_coding,DLGAP3
1,35447134,35497569,ENSG00000163867.11,protein_coding,ZMYM6
1,35447136,35450954,ENSG00000243749.1,protein_coding,ZMYM6NB
1,35525387,35581460,ENSG00000197056.5,protein_coding,ZMYM1
1,35641979,35658749,ENSG00000116560.6,protein_coding,SFPQ
1,35734568,35887659,ENSG00000146463.7,protein_coding,ZMYM4
1,35899091,36023551,ENSG00000142687.11,protein_coding,KIAA0319L
1,36023074,36032875,ENSG00000020129.10,protein_coding,NCDN
1,36038971,36060929,ENSG00000116819.6,protein_coding,TFAP2E
1,36067185,36107445,ENSG00000126067.7,protein_coding,PSMB2
1,36179476,36185073,ENSG00000142686.6,protein_coding,C1orf216
1,36185819,36235568,ENSG00000092853.8,protein_coding,CLSPN
1,36273773,36323491,ENSG00000134698.10,protein_coding,EIF2C4
1,36335409,36395211,ENSG00000092847.6,protein_coding,EIF2C1
1,36396319,36522063,ENSG00000126070.12,protein_coding,EIF2C3
1,36549676,36553876,ENSG00000092850.7,protein_coding,TEKT2
1,36554476,36559533,ENSG00000116863.8,protein_coding,ADPRHL2
1,36560837,36590821,ENSG00000171812.5,protein_coding,COL8A2
1,36602173,36615098,ENSG00000054116.7,protein_coding,TRAPPC3
1,36621180,36646450,ENSG00000116871.10,protein_coding,MAP7D1
1,36690017,36770958,ENSG00000054118.9,protein_coding,THRAP3
1,36771988,36790484,ENSG00000214193.5,protein_coding,SH3D21
1,36787632,36789755,ENSG00000142694.6,protein_coding,FAM176B
1,36789335,36794818,ENSG00000116883.7,protein_coding,AL591845.1
1,36805225,36851497,ENSG00000196182.6,protein_coding,STK40
1,36856839,36863493,ENSG00000181817.5,protein_coding,LSM10
1,36881428,36916086,ENSG00000116885.14,protein_coding,OSCP1
1,36921319,36930038,ENSG00000116898.7,protein_coding,MRPS15
1,36931644,36948879,ENSG00000119535.13,protein_coding,CSF3R
1,37261128,37499730,ENSG00000163873.5,protein_coding,GRIK3
1,37728340,37790701,ENSG00000223944.1,lincRNA,RP5-1180C18.1
1,37940153,37949978,ENSG00000163874.7,protein_coding,ZC3H12A
1,37958176,37980375,ENSG00000163875.11,protein_coding,MEAF6
1,38002142,38019905,ENSG00000163877.7,protein_coding,SNIP1
1,38022520,38032458,ENSG00000163879.8,protein_coding,DNALI1
1,38032417,38061540,ENSG00000134697.6,protein_coding,GNL2
1,38076951,38100595,ENSG00000169218.9,protein_coding,RSPO1
1,38147242,38157914,ENSG00000116922.9,protein_coding,C1orf109
1,38158090,38175391,ENSG00000134690.6,protein_coding,CDCA8
1,38179552,38230805,ENSG00000183317.11,protein_coding,EPHA10
1,38259474,38266809,ENSG00000185090.10,protein_coding,MANEAL
1,38268616,38273857,ENSG00000196449.3,protein_coding,YRDC
1,38272651,38275126,ENSG00000197982.10,protein_coding,C1orf122
1,38279851,38325292,ENSG00000188786.7,protein_coding,MTF1
1,38292232,38293886,ENSG00000230610.1,protein_coding,AL929472.1
1,38326369,38412729,ENSG00000204084.6,protein_coding,INPP5B
1,38422647,38456593,ENSG00000183431.7,protein_coding,SF3A3
1,38462442,38471278,ENSG00000183386.5,protein_coding,FHL3
1,38474930,38490496,ENSG00000183520.7,protein_coding,UTP11L
1,38509523,38512450,ENSG00000185668.5,protein_coding,POU3F1
1,38674706,38680439,ENSG00000237290.1,lincRNA,RP11-214L19.1
1,38940868,38942156,ENSG00000238063.1,lincRNA,RP11-329N22.1
1,39303870,39325495,ENSG00000116954.7,protein_coding,RRAGC
1,39328636,39347289,ENSG00000214114.4,protein_coding,MYCBP
1,39330175,39347289,ENSG00000131233.8,protein_coding,GJA9
1,39351479,39407471,ENSG00000158315.6,protein_coding,RHBDL2
1,39456895,39471731,ENSG00000174574.9,protein_coding,AKIRIN1
1,39491990,39500308,ENSG00000168653.6,protein_coding,NDUFS5
1,39546988,39952849,ENSG00000127603.17,protein_coding,MACF1
1,39876151,39882154,ENSG00000255103.1,protein_coding,KIAA0754
1,39957318,39991607,ENSG00000183682.7,protein_coding,BMP8A
1,40026488,40042462,ENSG00000090621.8,protein_coding,PABPC4
1,40089825,40105617,ENSG00000163909.6,protein_coding,HEYL
1,40124793,40137710,ENSG00000116981.3,protein_coding,NT5C1A
1,40144320,40157361,ENSG00000116983.7,protein_coding,HPCAL4
1,40157854,40229586,ENSG00000084072.12,protein_coding,PPIE
1,40222854,40254533,ENSG00000116985.6,protein_coding,BMP8B
1,40235195,40237020,ENSG00000198754.4,protein_coding,OXCT2
1,40306708,40349183,ENSG00000043514.9,protein_coding,TRIT1
1,40361098,40367928,ENSG00000116990.9,protein_coding,MYCL1
1,40420802,40435638,ENSG00000168389.13,protein_coding,MFSD2A
1,40505905,40538321,ENSG00000131236.11,protein_coding,CAP1
1,40538379,40563375,ENSG00000131238.10,protein_coding,PPT1
1,40627045,40706593,ENSG00000117000.6,protein_coding,RLF
1,40711619,40717363,ENSG00000188800.5,protein_coding,TMCO2
1,40723779,40759856,ENSG00000084073.4,protein_coding,ZMPSTE24
1,40766159,40783488,ENSG00000049089.9,protein_coding,COL9A2
1,40810522,40888998,ENSG00000084070.6,protein_coding,SMAP2
1,40915774,40929390,ENSG00000187801.9,protein_coding,ZNF643
1,40942887,40962015,ENSG00000187815.5,protein_coding,ZNF642
1,40974413,40982228,ENSG00000164002.7,protein_coding,DEM1
1,40997233,41013841,ENSG00000117010.11,protein_coding,ZNF684
1,41086351,41131329,ENSG00000117016.5,protein_coding,RIMS3
1,41134761,41153260,ENSG00000237899.1,lincRNA,RP4-739H11.3
1,41157320,41237275,ENSG00000066136.13,protein_coding,NFYC
1,41249684,41306124,ENSG00000117013.10,protein_coding,KCNQ4
1,41326729,41328018,ENSG00000179862.5,protein_coding,CITED4
1,41445007,41478235,ENSG00000171793.8,protein_coding,CTPS
1,41481269,41488909,ENSG00000171790.11,protein_coding,SLFNL1
1,41492872,41707826,ENSG00000010803.12,protein_coding,SCMH1
1,41708045,41750533,ENSG00000235358.1,lincRNA,RP11-399E6.1
1,41827594,41849262,ENSG00000204060.4,protein_coding,FOXO6
1,41944446,41950344,ENSG00000127129.5,protein_coding,EDN2
1,41972036,42501596,ENSG00000127124.9,protein_coding,HIVEP3
1,42619092,42621495,ENSG00000044012.3,protein_coding,GUCA2B
1,42628362,42630389,ENSG00000197273.3,protein_coding,GUCA2A
1,42642210,42801548,ENSG00000198815.4,protein_coding,FOXJ3
1,42846466,42880850,ENSG00000177181.9,protein_coding,RIMKLA
1,42896000,42921938,ENSG00000066185.8,protein_coding,ZMYND12
1,42921788,42948411,ENSG00000127125.6,protein_coding,PPCS
1,42929001,43120335,ENSG00000186409.9,protein_coding,CCDC30
1,43124096,43142429,ENSG00000171960.6,protein_coding,PPIH
1,43144406,43147325,ENSG00000234917.1,lincRNA,RP5-994D16.3
1,43148098,43168023,ENSG00000065978.12,protein_coding,YBX1
1,43198764,43205925,ENSG00000164007.6,protein_coding,CLDN19
1,43212006,43232755,ENSG00000117385.10,protein_coding,LEPRE1
1,43232940,43264127,ENSG00000164008.7,protein_coding,C1orf50
1,43272723,43282954,ENSG00000177868.7,protein_coding,CCDC23
1,43282795,43310660,ENSG00000164010.9,protein_coding,ERMAP
1,43312280,43318148,ENSG00000164011.12,protein_coding,ZNF691
1,43391519,43424539,ENSG00000117394.12,protein_coding,SLC2A1
1,43424720,43449029,ENSG00000227533.1,lincRNA,RP5-848E13.3
1,43610029,43622067,ENSG00000186973.5,protein_coding,FAM183A
1,43629846,43727589,ENSG00000117395.5,protein_coding,EBNA1BP2
1,43637820,43720029,ENSG00000243710.3,protein_coding,WDR65
1,43735665,43739673,ENSG00000179178.6,protein_coding,TMEM125
1,43747554,43751288,ENSG00000253313.1,protein_coding,C1orf210
1,43766664,43788779,ENSG00000066056.7,protein_coding,TIE1
1,43803475,43818443,ENSG00000117400.9,protein_coding,MPL
1,43824599,43828874,ENSG00000117399.8,protein_coding,CDC20
1,43829068,43833697,ENSG00000066322.7,protein_coding,ELOVL1
1,43849588,43855479,ENSG00000159479.12,protein_coding,MED8
1,43855553,43918321,ENSG00000198198.9,protein_coding,SZT2
1,43916824,43919660,ENSG00000178922.11,protein_coding,HYI
1,43990858,44089343,ENSG00000142949.12,protein_coding,PTPRF
1,44115829,44171186,ENSG00000066135.8,protein_coding,KDM4A
1,44171495,44396831,ENSG00000126091.15,protein_coding,ST3GAL3
1,44398992,44402913,ENSG00000117407.12,protein_coding,ARTN
1,44412611,44433694,ENSG00000117408.5,protein_coding,IPO13
1,44435672,44439041,ENSG00000132768.9,protein_coding,DPH2
1,44440159,44443967,ENSG00000117410.8,protein_coding,ATP6V0B
1,44444615,44456840,ENSG00000117411.12,protein_coding,B4GALT2
1,44457031,44462200,ENSG00000159214.8,protein_coding,CCDC24
1,44457172,44497139,ENSG00000196517.7,protein_coding,SLC6A9
1,44509600,44570647,ENSG00000230615.1,lincRNA,RP5-1198O20.4
1,44584522,44600812,ENSG00000171872.4,protein_coding,KLF17
1,44679127,44686353,ENSG00000178028.8,protein_coding,DMAP1
1,44686742,44820932,ENSG00000117419.9,protein_coding,ERI3
1,44870866,45117396,ENSG00000187147.11,protein_coding,RNF220
1,45100910,45140227,ENSG00000126106.9,protein_coding,TMEM53
1,45140364,45191263,ENSG00000198520.5,protein_coding,C1orf228
1,45205490,45233439,ENSG00000142945.8,protein_coding,KIF2C
1,45240923,45244451,ENSG00000142937.7,protein_coding,RPS8
1,45249257,45253377,ENSG00000142959.4,protein_coding,BEST4
1,45265897,45271662,ENSG00000173846.7,protein_coding,PLK3
1,45271585,45272957,ENSG00000188396.2,protein_coding,TCTEX1D4
1,45274154,45281257,ENSG00000222009.4,protein_coding,BTBD19
1,45285516,45308735,ENSG00000117425.9,protein_coding,PTCH2
1,45316450,45452282,ENSG00000070785.12,protein_coding,EIF2B3
1,45468212,45477001,ENSG00000126107.10,protein_coding,HECTD3
1,45477819,45481247,ENSG00000126088.7,protein_coding,UROD
1,45482071,45771881,ENSG00000162415.6,protein_coding,ZSWIM5
1,45792545,45794347,ENSG00000186603.4,protein_coding,HPDL
1,45794835,45806142,ENSG00000132781.11,protein_coding,MUTYH
1,45805342,45809647,ENSG00000132773.7,protein_coding,TOE1
1,45809555,45956872,ENSG00000070759.11,protein_coding,TESK2
1,45959538,45965751,ENSG00000236624.4,protein_coding,CCDC163P
1,45965725,45976739,ENSG00000132763.9,protein_coding,MMACHC
1,45976708,45988719,ENSG00000117450.9,protein_coding,PRDX1
1,46016215,46035721,ENSG00000117448.9,protein_coding,AKR1A1
1,46049518,46084566,ENSG00000132780.11,protein_coding,NASP
1,46085716,46089729,ENSG00000159588.10,protein_coding,CCDC17
1,46092976,46153785,ENSG00000159592.6,protein_coding,GPBP1L1
1,46152886,46160115,ENSG00000159596.6,protein_coding,TMEM69
1,46159996,46216322,ENSG00000197429.6,protein_coding,IPP
1,46252659,46501896,ENSG00000086015.13,protein_coding,MAST2
1,46505812,46642160,ENSG00000117461.10,protein_coding,PIK3R3
1,46640745,46651630,ENSG00000117472.4,protein_coding,TSPAN1
1,46654354,46685977,ENSG00000085998.9,protein_coding,POMGNT1
1,46669006,46686933,ENSG00000171357.5,protein_coding,LURAP1
1,46713360,46744145,ENSG00000085999.6,protein_coding,RAD54L
